Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,ladderRatio,elevator,subway,floor_new,constructionTime_new,buildingType_1.0,buildingType_2.0,buildingType_3.0,buildingType_4.0,buildingStructure_1,buildingStructure_2,buildingStructure_3,buildingStructure_4,buildingStructure_5,buildingStructure_6,totalPrice,predict_price,error
116.245145,40.226319,131.56,3,2,1,2,0.333,1,1,24,2003,0,0,0,1,0,0,0,0,0,1,315.0,333,-5
116.454903,39.882809,40.11,1,1,1,1,0.333,0,0,6,1980,0,0,0,1,0,1,0,0,0,0,280.0,206,26
116.693646,39.944018,95.0,2,1,1,1,0.25,1,0,11,2010,0,0,1,0,0,0,0,0,0,1,364.0,397,-9
116.442298,39.970551,58.98,2,1,1,1,0.25,1,1,22,1989,1,0,0,0,0,0,0,0,0,1,380.0,353,7
116.233785,39.906862,44.04,1,1,1,1,0.5,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,295.0,216,26
116.38026200000002,39.850039,68.84,2,1,1,1,0.25,1,0,21,2005,1,0,0,0,0,0,0,0,0,1,395.0,335,15
116.33414,39.908596,126.45,3,1,1,2,0.5,1,1,16,2009,0,0,1,0,0,0,0,0,0,1,1408.0,1181,16
116.467182,40.014312,144.55,3,2,1,1,0.5,0,1,6,2002,0,0,0,1,0,0,0,0,0,1,860.0,931,-8
116.446282,40.052378,81.32,2,1,1,1,0.5,1,1,24,2011,0,0,0,1,0,0,0,0,0,1,666.0,640,3
116.435611,39.948432,137.84,3,1,1,1,1.3330000000000002,1,1,11,2002,0,0,1,0,0,0,0,0,0,1,880.0,1107,-25
116.476687,39.988644,50.56,1,1,1,1,0.333,0,0,6,1993,0,0,0,1,0,1,0,0,0,0,225.0,291,-29
116.292014,39.928693,81.8,3,1,1,1,0.25,1,1,16,1987,1,0,0,0,0,0,0,0,0,1,625.0,576,7
116.43942,40.072066,223.01,3,2,1,2,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,292.0,432,-47
116.497198,39.990405,83.11,1,1,1,1,0.25,1,0,22,2001,1,0,0,0,0,0,0,0,0,1,492.0,386,21
116.402042,39.867879,52.41,1,1,1,1,0.333,0,1,6,1997,0,0,0,1,0,1,0,0,0,0,240.0,287,-19
116.600019,40.057533,52.0,2,1,1,1,0.5,0,0,6,1991,0,0,0,1,0,0,0,1,0,0,265.0,215,18
116.265066,40.166068,26.0,1,0,1,1,0.14300000000000002,1,0,18,2009,0,0,0,1,0,0,0,0,0,1,115.0,115,0
116.352791,39.889814,61.79,2,1,1,1,0.333,0,0,6,1983,0,0,0,1,0,1,0,0,0,0,409.0,485,-18
116.28848899999998,39.928841,65.0,2,1,1,1,0.5,0,0,6,1990,0,0,0,1,0,0,0,1,0,0,363.0,417,-15
116.330198,40.07422800000001,97.25,2,1,1,2,0.667,1,1,20,2007,0,0,0,1,0,0,0,0,0,1,411.0,455,-10
116.16293799999998,39.939005,63.1,2,1,1,1,0.333,0,0,6,1997,0,0,0,1,0,1,0,0,0,0,281.0,186,33
116.472064,39.88768,42.36,1,1,1,1,0.25,0,1,5,1999,0,0,0,1,0,1,0,0,0,0,258.0,239,7
116.45781399999998,39.770511,80.78,2,1,1,1,0.5,0,0,6,2003,0,0,0,1,0,0,0,1,0,0,210.0,317,-51
116.440157,39.983438,59.5,2,1,1,1,0.5,0,1,5,1993,0,0,0,1,0,1,0,0,0,0,392.0,393,0
116.258053,39.844492,54.08,2,1,1,1,0.333,0,0,6,1990,0,0,0,1,0,0,0,1,0,0,241.0,137,43
116.458721,39.817347,131.98,3,2,1,2,0.5,1,0,14,2001,0,0,1,0,0,0,0,0,0,1,460.0,496,-7
116.441781,39.991956,67.0,2,1,1,1,0.16699999999999998,1,0,24,1997,1,0,0,0,0,0,0,0,0,1,511.5,481,5
116.34296299999998,40.093175,82.51,2,1,1,1,0.5,0,1,6,2003,0,0,0,1,0,1,0,0,0,0,438.8,403,8
116.38926399999998,39.886874,65.4,2,1,1,1,0.5,1,1,14,2004,0,0,1,0,0,0,0,0,0,1,465.0,580,-24
116.374459,39.995227,62.1,2,1,1,1,0.2,1,0,18,1990,1,0,0,0,0,0,0,0,0,1,410.0,493,-20
116.488988,39.870064,93.53,2,2,1,1,0.5,1,0,23,2008,0,0,1,0,0,0,0,0,0,1,347.0,397,-14
116.655265,40.139222,65.44,2,1,1,1,0.5,0,1,6,1989,0,0,0,1,0,1,0,0,0,0,230.0,224,2
116.385252,39.971813,70.04,2,1,1,1,0.333,0,0,6,1990,0,0,0,1,0,1,0,0,0,0,915.0,737,19
116.330345,39.984336,61.6,2,1,1,1,0.25,1,1,16,1989,1,0,0,0,0,0,0,0,0,1,585.0,646,-10
116.331795,39.878655,93.19,2,1,1,1,0.25,1,0,23,2008,1,0,0,0,0,0,0,0,0,1,528.0,541,-2
116.504397,39.92941,60.52,2,1,1,1,0.333,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,345.0,299,13
116.443175,39.941889,72.18,2,1,1,1,0.5,0,1,6,1995,0,0,0,1,0,1,0,0,0,0,777.0,589,24
116.374508,39.915106,78.6,3,1,1,1,0.333,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,1160.0,840,27
116.472064,39.88768,49.0,1,1,1,1,0.5,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,245.0,239,2
116.352299,40.062427,63.1,2,1,1,1,0.25,1,1,22,1996,1,0,0,0,0,0,0,0,0,1,502.0,445,11
116.381853,39.922083,60.1,2,1,1,1,0.333,0,1,6,1990,0,0,0,1,0,1,0,0,0,0,680.0,755,-11
116.37267,39.851088,43.03,1,0,1,1,0.3,1,1,23,2003,1,0,0,0,0,0,0,0,0,1,280.0,241,13
116.508281,39.915816,73.96,2,1,1,1,0.118,1,1,9,2006,0,0,1,0,0,0,0,0,0,1,321.0,357,-11
116.266253,40.219976,49.81,1,1,1,1,0.333,0,0,6,2004,0,0,0,1,0,1,0,0,0,0,122.0,181,-48
116.675448,39.893604,71.72,1,1,1,1,0.2,1,1,15,2005,0,0,1,0,0,0,0,0,0,1,278.5,316,-13
116.335491,39.780886,85.32,2,1,1,1,0.5,1,1,17,2010,0,0,1,0,0,0,0,0,0,1,451.0,440,2
116.351677,39.980567,109.5,3,1,1,1,0.2,1,1,18,1998,1,0,0,0,0,0,0,0,0,1,485.0,733,-51
116.354548,39.733154,68.79,2,1,1,1,0.5,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,175.0,203,-16
116.609957,39.91983,65.9,1,2,1,1,0.4,1,0,26,2009,0,0,1,0,0,0,0,0,0,1,235.0,314,-33
116.512916,39.864254,113.0,3,2,1,1,0.25,1,0,22,2009,1,0,0,0,0,0,0,0,0,1,400.0,410,-2
116.343244,40.063366,61.08,1,1,1,1,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,400.8,293,26
116.446747,39.934384,60.95,1,1,1,1,0.2,1,1,21,1998,1,0,0,0,0,0,0,0,0,1,455.0,440,3
116.422367,39.992213,119.37,2,1,1,1,0.333,1,1,14,1999,1,0,0,0,0,0,0,0,0,1,510.0,684,-34
116.366428,39.937519,60.5,2,1,1,1,0.667,1,1,11,1986,0,0,0,1,0,0,0,0,0,1,558.0,594,-6
116.695201,39.934643,53.73,1,1,1,1,0.5,0,0,6,1998,0,0,0,1,0,1,0,0,0,0,188.0,225,-19
116.445996,40.069568,106.67,2,1,1,1,0.25,1,0,16,2001,1,0,0,0,0,1,0,0,0,0,298.0,344,-15
116.463708,39.901166,66.13,1,1,1,1,0.429,1,1,25,2005,0,0,1,0,0,0,0,0,0,1,500.0,463,7
116.476868,40.012847,96.38,3,2,1,1,0.25,1,1,24,2000,1,0,0,0,0,0,0,0,0,1,195.0,540,-177
116.470482,40.000667,185.02,3,2,1,3,0.667,1,1,16,2001,0,0,0,1,0,0,0,0,0,1,705.0,1055,-49
116.612765,39.905006,54.93,1,1,1,1,0.25,1,0,22,2005,1,0,0,0,0,0,0,0,0,1,155.0,227,-46
116.516087,39.923147,55.0,1,0,1,1,0.25,1,0,9,2005,1,0,0,0,0,0,0,0,0,1,225.0,295,-31
116.527974,39.895003,134.85,3,2,1,2,0.5,0,0,6,2006,0,0,0,1,0,1,0,0,0,0,410.0,531,-29
116.2755,40.036213,99.38,4,2,1,3,0.5,0,1,5,2003,0,0,0,1,0,0,0,0,0,1,865.0,673,22
116.416156,40.082585,158.86,3,2,1,2,0.5,1,1,17,2003,0,0,0,1,0,1,0,0,0,0,352.0,420,-19
116.315031,39.842469,128.7,3,2,1,2,0.28600000000000003,1,0,21,2006,1,0,0,0,0,0,0,0,0,1,387.0,613,-58
116.457526,39.8764,78.85,2,1,1,1,0.25,1,1,28,2012,1,0,0,0,0,0,0,0,0,1,345.0,320,7
116.49709,39.985968,120.36,2,2,1,2,0.375,1,1,26,2002,1,0,0,0,0,0,0,0,0,1,665.0,653,1
116.356554,39.934287,76.7,3,1,1,1,0.333,0,1,6,1997,0,0,0,1,0,1,0,0,0,0,825.0,715,13
116.265669,39.894045,56.99,1,1,1,1,0.273,1,0,28,2005,1,0,0,0,0,0,0,0,0,1,287.0,171,40
116.612342,39.935122,89.99,2,2,1,1,0.333,1,1,24,2010,1,0,0,0,0,0,0,0,0,1,280.0,348,-24
116.479692,40.0097,111.99,3,1,1,1,0.25,0,1,6,1997,0,0,0,1,0,0,0,0,0,1,688.0,605,12
116.594801,39.928019,71.79,1,1,1,1,0.2,1,1,21,2005,1,0,0,0,0,0,0,0,0,1,405.0,373,7
116.411858,39.869364,90.53,2,2,1,1,0.25,1,1,12,2009,0,0,1,0,0,0,0,0,0,1,390.0,542,-39
116.430562,40.045549,110.93,2,1,1,2,0.375,1,0,25,2003,1,0,0,0,0,0,0,0,0,1,412.0,526,-27
116.433219,40.008653,63.14,1,2,1,1,0.333,1,1,9,2006,0,0,0,1,0,0,0,0,0,1,425.0,500,-17
116.413053,39.962564,68.97,2,1,1,1,0.28600000000000003,1,1,18,1988,1,0,0,0,0,0,0,0,0,1,452.0,563,-24
116.379323,40.045094,110.48,2,2,1,2,0.5,1,0,6,2011,0,0,0,1,0,1,0,0,0,0,758.5,720,5
116.41796200000002,39.94922800000001,56.0,1,1,1,1,0.5,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,590.0,437,25
116.480977,39.886406,46.36,1,1,1,1,0.28600000000000003,1,1,18,1990,1,0,0,0,0,0,0,0,0,1,185.0,247,-33
116.433989,39.973135,49.12,2,1,1,1,0.333,0,1,5,1976,0,0,0,1,0,1,0,0,0,0,355.0,324,8
116.521812,39.930841,119.9,3,2,1,2,0.5,1,1,22,2008,0,0,1,0,0,0,0,0,0,1,677.0,749,-10
116.312131,39.970749,62.0,2,1,1,1,0.5,0,0,6,1993,0,0,0,1,0,1,0,0,0,0,505.0,555,-10
116.333765,40.07892,99.69,2,2,1,1,0.4,1,1,20,2004,1,0,0,0,0,0,0,0,0,1,330.0,407,-23
116.421299,39.923381,46.9,1,1,1,1,0.333,0,1,6,1989,0,0,0,1,0,1,0,0,0,0,400.0,450,-12
116.511545,39.904464,64.0,1,1,1,1,0.25,1,1,9,2009,0,0,0,1,0,0,0,0,0,1,395.0,349,11
116.479692,40.0097,90.5,2,1,1,1,0.25,0,1,6,1997,0,0,0,1,0,0,0,0,0,1,410.0,517,-26
116.37785,39.842419,34.8,1,0,1,1,0.138,1,1,21,2009,1,0,0,0,0,0,0,0,0,1,100.5,121,-20
116.3813,39.880909,70.14,3,1,1,1,0.25,0,1,6,1991,0,0,0,1,0,1,0,0,0,0,464.4,592,-27
116.47638,39.875691,113.47,3,2,1,1,0.2,1,0,25,2002,1,0,0,0,0,0,0,0,0,1,479.0,596,-24
116.271746,40.05804000000001,101.42,3,1,1,1,0.5,0,1,6,2009,0,0,0,1,0,1,0,0,0,0,740.0,687,7
116.492039,40.004922,93.57,2,2,1,1,0.667,1,1,28,2006,0,0,0,1,0,0,0,0,0,1,758.0,816,-7
116.589955,39.920154,83.0,2,1,1,1,0.333,1,0,18,2009,0,0,1,0,0,0,0,0,0,1,336.0,400,-19
116.51152,39.901436,72.97,2,1,1,1,0.5,0,1,6,2007,0,0,0,1,0,0,0,0,0,1,578.0,410,28
116.375444,39.812496,58.84,2,1,1,1,0.4,1,1,16,2009,0,0,0,1,0,0,0,0,0,1,338.0,285,15
116.35699,40.093976,98.95,2,2,1,1,0.333,0,1,6,2005,0,0,0,1,0,1,0,0,0,0,370.0,381,-3
116.195177,39.932325,59.34,1,1,1,1,0.25,1,0,20,2001,1,0,0,0,0,0,0,0,0,1,278.0,203,26
116.454732,39.952827,71.9,3,1,1,1,0.25,1,1,16,1982,1,0,0,0,0,0,0,0,0,1,515.0,415,19
116.367818,39.959568,124.6,3,1,1,2,0.25,1,0,23,1998,1,0,0,0,0,0,0,0,0,1,1150.0,969,15
116.499592,39.80855,162.03,3,2,1,2,0.5,1,1,25,2003,0,0,1,0,0,0,0,0,0,1,505.0,515,-2
116.34688,39.912912,54.9,2,1,1,1,0.154,1,1,12,1979,0,0,1,0,0,1,0,0,0,0,373.0,543,-45
116.364694,39.987093,56.7,3,0,1,1,0.333,0,1,6,1982,0,0,0,1,0,1,0,0,0,0,450.5,488,-8
116.461949,40.003018,125.6,2,2,1,2,0.333,1,1,26,2004,1,0,0,0,0,0,0,0,0,1,600.0,705,-17
116.383881,39.909637,131.08,3,1,1,2,0.333,1,1,16,2009,1,0,0,0,0,0,0,0,0,1,1550.0,1243,19
116.475053,39.885225,44.66,2,0,1,1,0.333,0,1,6,1989,0,0,0,1,0,0,0,1,0,0,195.0,225,-15
116.321953,40.058245,66.0,1,1,1,1,0.5,0,1,6,1997,0,0,0,1,0,1,0,0,0,0,395.0,308,21
116.609957,39.91983,61.84,1,2,1,1,0.4,1,1,28,2009,0,0,1,0,0,0,0,0,0,1,350.0,295,15
116.40766200000002,40.052673,88.68,2,2,1,1,0.5,0,0,6,2005,0,0,0,1,0,1,0,0,0,0,366.0,360,1
116.41796200000002,39.94922800000001,71.56,3,1,1,1,0.5,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,495.0,637,-28
116.421317,39.984036,61.21,3,1,1,1,0.333,0,1,6,1983,0,0,0,1,0,0,0,1,0,0,395.0,404,-2
116.435128,39.927784,65.87,2,1,1,1,0.333,0,1,6,2003,0,0,0,1,0,0,0,0,0,1,635.0,636,0
116.481581,39.938271,60.21,2,1,1,1,0.125,1,1,14,1990,0,0,1,0,0,0,0,0,0,1,410.0,364,11
116.572491,39.853078,94.38,2,2,1,2,0.333,1,0,19,2005,1,0,0,0,0,0,0,0,0,1,500.0,338,32
116.361203,39.927106,62.7,2,1,1,1,0.2,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,756.0,612,18
116.514333,39.872735,94.73,2,2,1,1,0.25,1,1,21,2006,1,0,0,0,0,0,0,0,0,1,275.0,435,-58
116.431552,40.082903,124.0,2,2,1,1,0.5,1,0,18,2004,0,0,0,1,0,0,0,0,0,1,339.0,390,-15
116.415431,39.896044,73.59,2,1,1,1,0.5,0,1,6,2002,0,0,1,0,0,0,0,0,0,1,485.0,533,-10
116.16608,39.77107700000001,87.53,2,1,1,1,0.4,1,0,14,2011,1,0,0,0,0,0,0,0,0,1,180.0,263,-46
116.16608,39.77107700000001,57.47,1,1,1,1,0.4,1,0,14,2011,0,0,0,1,0,0,0,0,0,1,104.5,164,-57
116.648422,40.137571,112.68,3,2,1,2,0.5,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,418.0,353,15
116.457526,39.8764,92.35,3,1,1,1,0.188,1,1,19,2009,1,0,0,0,0,0,0,0,0,1,481.8,415,13
116.34798,39.93174000000001,44.3,1,1,1,1,0.333,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,430.0,428,0
116.521774,39.94004,56.32,1,1,1,1,0.4,1,0,27,2007,0,0,1,0,0,0,0,0,0,1,400.0,327,18
116.488832,39.932702,55.63,2,1,1,1,0.5,0,1,6,1986,0,0,0,1,0,0,0,1,0,0,275.0,293,-6
116.588913,39.92214600000001,73.85,2,1,1,1,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,215.0,305,-42
116.442526,39.972399,59.22,2,1,1,1,0.2,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,380.0,351,7
116.416156,40.082585,148.1,3,1,1,2,0.375,1,1,32,2003,1,0,0,0,0,1,0,0,0,0,369.0,448,-21
116.530553,39.921425,134.82,3,2,1,1,0.25,1,1,24,2004,1,0,0,0,0,0,0,0,0,1,510.0,637,-25
116.308081,39.951777,79.2,3,1,1,1,0.333,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,650.0,661,-1
116.38111299999998,40.01678,74.0,2,1,1,2,0.25,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,335.0,437,-30
116.474383,39.90218400000001,85.87,2,1,1,1,0.25,1,1,16,2007,0,0,1,0,0,0,0,0,0,1,699.0,661,5
116.419299,39.99709,66.3,3,1,1,1,0.5,0,1,6,1989,0,0,0,1,0,1,0,0,0,0,575.0,434,24
116.22946,40.228274,89.65,2,1,1,1,0.5,0,1,6,2002,0,0,0,1,0,1,0,0,0,0,185.0,199,-7
116.308505,39.839489,104.09,2,1,1,1,0.214,1,1,30,2001,1,0,0,0,0,0,0,0,0,1,738.0,545,26
116.36863999999998,39.854969,76.59,2,1,1,1,0.2,1,1,17,1998,1,0,0,0,0,0,0,0,0,1,249.5,350,-40
116.293151,39.849302,65.5,2,1,1,1,0.2,1,1,24,1999,1,0,0,0,0,0,0,0,0,1,211.0,285,-35
116.504346,39.881279,164.91,4,2,1,2,0.333,0,1,6,2002,0,0,0,1,0,1,0,0,0,0,390.0,520,-33
116.16293799999998,39.939005,61.72,2,1,1,1,0.333,0,0,6,1990,0,0,0,1,0,0,0,0,0,1,265.0,221,16
116.333514,39.797388,85.06,2,2,1,1,0.333,1,1,15,2009,0,0,1,0,0,0,0,0,0,1,425.0,369,13
116.487301,39.90602,44.14,1,0,1,1,0.214,1,1,24,2004,1,0,0,0,0,0,0,0,0,1,349.0,263,24
116.349009,39.942023,57.0,2,1,1,1,0.333,1,1,18,1986,1,0,0,0,0,0,0,0,0,1,420.0,535,-27
116.34663,40.096608,122.25,3,2,1,2,0.5,1,1,11,2006,0,0,0,1,0,0,0,0,0,1,455.0,532,-17
116.24585,39.839535,90.82,2,1,1,1,0.25,1,0,22,2003,1,0,0,0,0,0,0,0,0,1,206.0,255,-23
116.412134,40.010398,106.03,3,1,1,1,0.2,1,1,25,1997,1,0,0,0,0,0,0,0,0,1,683.0,597,12
116.326913,39.95936500000001,102.42,2,1,1,1,0.3,1,1,23,2001,1,0,0,0,0,0,0,0,0,1,930.0,804,13
116.367231,40.088456,93.61,2,1,1,1,0.5,0,1,6,2006,0,0,0,1,0,1,0,0,0,0,438.0,408,6
116.343245,39.900529,31.32,1,1,1,1,0.121,1,1,20,2004,1,0,0,0,0,0,0,0,0,1,290.0,350,-20
116.378983,39.872229,55.6,1,1,1,1,0.333,0,0,6,2002,0,0,0,1,0,1,0,0,0,0,355.0,273,23
116.341759,39.755588,117.69,3,2,1,2,0.5,1,1,14,2007,0,0,1,0,0,0,0,0,0,1,638.0,534,16
116.22664,39.907108,98.02,3,2,1,1,0.25,1,0,18,1999,0,0,1,0,0,0,0,0,0,1,560.0,424,24
116.471931,40.008739,134.23,3,2,1,2,0.5,0,1,7,1998,0,0,0,1,0,1,0,0,0,0,795.0,707,11
116.508181,39.807662,53.04,1,1,1,1,0.2,1,1,21,2008,1,0,0,0,0,0,0,0,0,1,94.0,127,-35
116.38343,39.967454,49.4,2,1,1,1,0.333,0,0,5,1984,0,0,0,1,0,1,0,0,0,0,536.0,564,-5
116.220283,40.043636,91.35,3,1,1,1,0.25,1,0,8,2011,0,0,1,0,0,0,0,0,0,1,400.0,464,-16
116.508281,39.915816,73.87,1,1,1,1,0.118,1,1,9,2006,0,0,1,0,0,0,0,0,0,1,275.5,382,-39
116.37555,40.042102,52.37,1,1,1,1,0.333,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,340.0,324,4
116.306494,39.841008,76.44,2,1,1,1,0.5,0,1,6,2001,0,0,0,1,0,1,0,0,0,0,457.0,382,16
116.47773,40.002156,106.53,2,2,1,1,0.25,1,1,30,1998,1,0,0,0,0,0,0,0,0,1,520.0,560,-7
116.265669,39.894045,123.89,2,2,1,1,0.273,1,0,28,2004,1,0,0,0,0,0,0,0,0,1,360.0,452,-25
116.407373,40.011061,82.73,2,1,1,1,0.267,1,1,25,2000,1,0,0,0,0,0,0,0,0,1,422.0,489,-15
116.368564,40.080471,92.03,2,2,1,1,0.5,1,1,11,2012,0,0,0,1,0,0,0,0,0,1,370.0,437,-18
116.417472,39.862988,101.0,2,1,1,1,0.3,1,1,24,2006,1,0,0,0,0,0,0,0,0,1,400.0,462,-15
116.422403,39.987661,57.0,2,1,1,1,0.5,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,458.0,361,21
116.42537,40.052808,69.57,1,1,1,1,0.3,1,0,23,2008,0,0,1,0,0,0,0,0,0,1,275.0,366,-33
116.352299,40.062427,86.65,2,1,1,1,0.2,1,1,19,1999,1,0,0,0,0,0,0,0,0,1,460.0,563,-22
116.564943,39.927447,159.61,4,2,1,3,0.5,0,1,6,2003,0,0,0,1,0,1,0,0,0,0,800.0,602,24
116.603501,39.919667,90.66,3,1,1,1,0.25,1,1,24,2000,1,0,0,0,0,0,0,0,0,1,445.0,314,29
116.512916,39.966511,44.38,1,0,1,1,0.28600000000000003,1,0,24,2008,1,0,0,0,0,0,0,0,0,1,333.0,249,25
116.527974,39.895003,188.84,3,2,1,2,0.5,0,0,6,2006,0,0,0,1,0,0,0,0,0,1,600.0,975,-62
116.420698,39.928384,15.1,1,0,0,0,0.333,0,1,1,1950,0,1,0,0,0,0,1,0,0,0,181.0,202,-11
116.391726,39.978788,73.6,2,1,1,1,0.25,1,1,24,1991,0,0,1,0,0,1,0,0,0,0,550.0,723,-31
116.42911,39.956494,43.17,1,1,1,1,0.25,1,1,16,1992,1,0,0,0,0,0,0,0,0,1,450.0,425,5
116.509212,39.921449,118.0,2,1,1,1,0.375,1,1,26,1995,1,0,0,0,0,0,0,0,0,1,450.0,461,-2
116.415742,40.077796,176.25,4,1,1,2,0.375,1,1,32,2003,1,0,0,0,0,1,0,0,0,0,338.0,490,-45
116.301709,39.919502,45.32,1,1,1,1,0.333,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,355.0,397,-12
116.35572,40.01918,54.68,1,1,1,1,0.25,1,0,22,2003,1,0,0,0,0,0,0,0,0,1,505.0,355,29
116.233785,39.906862,82.81,3,1,1,1,0.333,0,0,6,1988,0,0,0,1,0,1,0,0,0,0,407.0,280,31
116.642449,39.899814,92.03,3,2,1,2,0.5,1,1,10,2005,0,0,0,1,0,0,0,0,0,1,615.0,470,23
116.501958,39.882586,55.18,1,1,1,1,0.25,1,1,12,2004,0,0,0,1,0,0,0,0,0,1,200.0,272,-36
116.399018,39.978141,58.94,2,1,1,1,0.25,1,1,16,1990,1,0,0,0,0,1,0,0,0,0,670.0,609,9
116.37324,39.985025,46.21,1,1,1,1,0.25,1,1,14,2007,0,0,1,0,0,0,0,0,0,1,365.0,362,0
116.244883,39.847397,69.3,2,1,1,1,0.5,0,0,6,1997,0,0,0,1,0,1,0,0,0,0,245.0,217,11
116.268344,39.909948,54.7,2,1,1,1,0.333,0,1,5,1992,0,0,0,1,0,1,0,0,0,0,453.0,458,-1
116.186217,39.756632,132.08,3,1,1,2,0.5,0,1,6,2002,0,0,0,1,0,1,0,0,0,0,350.0,376,-7
116.342295,40.002937,58.4,2,1,1,1,0.333,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,603.0,446,25
116.344664,39.802705,99.65,3,2,1,1,0.5,0,0,6,2002,0,0,0,1,0,1,0,0,0,0,520.0,384,26
116.434583,39.931714,125.0,4,2,1,2,0.5,0,1,6,2003,0,0,0,1,0,0,0,0,0,1,918.0,1131,-23
116.46143,39.89199,50.25,2,1,1,1,0.333,0,1,6,1977,0,0,0,1,0,1,0,0,0,0,326.0,290,10
116.341599,39.726005,77.52,2,1,1,1,0.5,0,1,4,1996,0,0,0,1,0,1,0,0,0,0,171.5,283,-65
116.43942,40.072066,139.14,3,2,1,2,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,299.0,359,-20
116.393754,39.979561,70.24,2,1,1,1,0.25,1,1,18,1988,1,0,0,0,0,0,0,0,0,1,412.8,599,-45
116.416572,40.063191,73.17,1,2,1,1,0.231,1,1,21,2010,1,0,0,0,0,0,0,0,0,1,363.0,315,12
116.350565,39.733387,82.99,2,1,1,1,0.25,1,1,12,1999,1,0,0,0,0,1,0,0,0,0,222.0,232,-4
116.317235,39.946429,67.51,2,1,1,1,0.25,1,1,13,1994,1,0,0,0,0,0,0,0,0,1,350.0,517,-47
116.665923,40.186753,32.97,1,0,1,1,0.13,1,0,15,2014,0,0,0,1,0,0,0,0,0,1,76.0,75,0
116.435511,39.946194,67.89,2,1,1,1,0.2,1,1,16,2003,1,0,0,0,0,0,0,0,0,1,520.0,651,-25
116.386156,39.91037,88.9,3,1,1,1,0.333,0,1,6,2004,0,0,0,1,0,0,0,0,0,1,888.0,915,-3
116.425422,40.068646,40.0,1,0,1,1,1.0,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,120.0,222,-85
116.431342,40.071807,73.37,2,1,1,1,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,350.0,267,23
116.07251399999998,39.678855,85.83,2,1,1,1,1.0,0,0,15,2013,0,0,0,1,0,0,0,0,0,1,240.0,254,-6
116.229624,39.915004,50.25,2,1,1,1,0.5,0,0,6,1983,0,0,0,1,0,0,0,0,0,1,205.5,241,-17
116.444593,39.988411,112.41,2,2,1,2,0.17600000000000002,1,1,14,2000,0,0,1,0,0,0,0,0,0,1,825.0,704,14
116.513625,39.931024,102.67,3,1,1,1,0.3,1,1,28,1999,1,0,0,0,0,0,0,0,0,1,550.0,400,27
116.198841,39.929432,59.47,1,1,1,1,0.25,1,0,14,2003,0,0,1,0,0,0,0,0,0,1,325.0,275,15
116.448524,39.899018,123.44,2,1,1,1,0.375,1,1,21,2005,0,0,1,0,0,0,0,0,0,1,530.0,748,-41
116.463733,39.811605,87.6,2,1,1,1,0.5,1,1,21,2014,0,0,0,1,0,0,0,0,0,1,378.0,387,-2
116.425304,40.11255300000001,64.63,1,1,1,1,0.333,0,0,5,2004,0,0,0,1,0,1,0,0,0,0,217.0,235,-8
116.325617,40.049466,93.44,2,1,1,1,0.16699999999999998,1,0,12,2002,0,0,1,0,0,0,0,0,0,1,618.0,562,8
116.487808,39.889853,46.43,1,1,1,1,0.333,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,292.0,245,15
116.442022,39.89333900000001,51.07,2,1,1,1,0.333,0,0,5,1980,0,0,0,1,0,0,0,1,0,0,510.0,392,23
116.390643,39.997027,81.17,2,1,1,1,0.2,1,0,22,1999,1,0,0,0,0,0,0,0,0,1,60.0,554,-824
116.483671,39.895896,100.78,2,2,1,1,0.3,1,1,22,2005,1,0,0,0,0,0,0,0,0,1,576.0,602,-4
116.374459,39.995227,56.3,2,1,1,1,0.333,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,400.0,427,-6
116.332045,40.08133400000001,77.04,2,1,1,1,0.5,0,0,6,1996,0,0,0,1,0,1,0,0,0,0,295.0,299,-1
116.441502,39.872065,72.74,2,1,1,1,0.333,1,1,25,1998,1,0,0,0,0,0,0,0,0,1,325.0,445,-37
116.655952,39.893658,47.24,1,1,1,1,0.16699999999999998,1,1,15,2005,0,0,1,0,0,0,0,0,0,1,292.5,265,9
